trace_start_lat,trace_start_lon,trace_end_lat,trace_end_lon,azimuth,dip,event_activity,Mw,rupture_centroid_lat,rupture_centroid_lon,depth,rupture_centroid_x,rupture_centroid_y,length,width,event_num,name
-34.8513483254,150.412440762,-34.8328688212,150.414445869,5.08816469343,35.0,0.000168804293879,4.64843458264,-34.8544157877,150.581882197,10.7976991766,1.0308305849,15.4207125565,2.06166116981,2.06166116981,6962,2
-32.4146810291,150.159540048,-32.422911078,150.17667523,119.671366056,35.0,0.000216759637273,4.55317587562,-32.5378441569,150.087654396,10.6611038023,0.923757424884,15.2256341449,1.84751484977,1.84751484977,6963,2
-34.4944263992,150.122549543,-34.5057319012,150.109363507,223.899223703,35.0,0.000247363054586,4.50286322684,-34.4057180249,149.997106114,10.5889584278,0.871769393955,15.1225998721,1.74353878791,1.74353878791,6964,2
-33.5433278965,151.41732717,-33.5849841681,151.4103392,187.959339227,35.0,2.61150334286e-05,5.35939326991,-33.5431264224,151.233373377,11.8171720528,2.33704265616,16.8766707125,4.67408531233,4.67408531233,6965,2
-34.3061587417,150.242247746,-34.2742703731,150.253503672,16.2506348018,35.0,4.47395944697e-05,5.15430427243,-34.3316564016,150.420044434,11.5230865119,1.84553438246,16.4566730334,3.69106876491,3.69106876491,6966,2
-33.2198799616,149.706285869,-33.2367814737,149.684618658,227.033947642,35.0,8.71110514471e-05,4.90046110351,-33.123386849,149.578740559,11.1590903611,1.37784560762,15.9368326563,2.75569121523,2.75569121523,6967,2
-33.4655431334,151.976332775,-33.4427818616,151.941634539,308.137969973,35.0,3.52925501204e-05,5.24466304706,-33.3363750626,152.06968125,11.6526556718,2.04786596343,16.6417169709,4.09573192686,4.09573192686,6968,2
-34.1319580856,149.760645866,-34.1151916291,149.768038277,20.0414394903,35.0,0.000184402850434,4.61476428408,-34.1709182813,149.9212048,10.749417952,0.991635683815,15.3517598217,1.98327136763,1.98327136763,6969,2
-33.3837053558,151.434526319,-33.3462750861,151.459284065,28.8966783498,35.0,2.51613713192e-05,5.37356544465,-33.4385052492,151.606514597,11.8374941165,2.37548737525,16.9056936273,4.75097475051,4.75097475051,6970,2
-34.2182964852,150.841511212,-34.2047041189,150.858000323,45.0581454287,35.0,0.000155329593676,4.6801269365,-34.3101376806,150.968929558,10.8431441451,1.06913727818,15.4856146977,2.13827455636,2.13827455636,6971,2
-34.9521896439,149.904296568,-34.9823409498,149.905212212,178.574482824,35.0,5.57471393839e-05,5.07050554995,-34.9709110079,149.725972314,11.4029240803,1.67580228908,16.2850632963,3.35160457815,3.35160457815,6972,2
-34.8777389423,150.374761904,-34.8591192232,150.400467415,48.522656433,35.0,6.544083211e-05,5.00942991302,-34.9773814892,150.505162506,11.3153452148,1.56201413955,16.1599877141,3.12402827909,3.12402827909,6973,2
-33.8671918569,150.174813323,-33.8843372174,150.150479634,229.716686322,35.0,7.47640122246e-05,4.9586897491,-33.7655420532,150.050270478,11.2425868087,1.47338036823,16.0560779415,2.94676073645,2.94676073645,6974,2
-33.7292069627,150.758057261,-33.7349108102,150.780180089,107.249705792,35.0,0.000155461554285,4.67980342841,-33.8651382715,150.719354812,10.8426802536,1.06873914952,15.4849521919,2.13747829903,2.13747829903,6975,2
-33.1100536205,149.558928165,-33.1071523256,149.526424746,276.072791174,35.0,6.92450539754e-05,4.98790364532,-32.9643919455,149.560962854,11.284477815,1.523778449,16.1159044986,3.04755689801,3.04755689801,6976,2
-33.8593270361,150.79341331,-33.8980852295,150.817161241,153.056666063,35.0,2.42161449271e-05,5.38815254974,-33.9477603577,150.641512906,11.8584111659,2.41571824404,16.9355662697,4.83143648808,4.83143648808,6977,2
-33.3803739006,151.766969001,-33.3502832954,151.749213774,333.748549516,35.0,4.3725871291e-05,5.16303547519,-33.2997549171,151.917172795,11.5356065423,1.86417956058,16.4745534899,3.72835912116,3.72835912116,6978,2
-33.7522662983,151.678343698,-33.7590765011,151.713349881,103.19091134,35.0,5.71066017892e-05,5.06132683876,-33.8981871849,151.655603751,11.3897623491,1.65818668581,16.2662663962,3.31637337163,3.31637337163,6979,2
-32.7333862854,151.021521675,-32.7059893069,150.985937765,312.42706462,35.0,2.82934347887e-05,5.32887126343,-32.6080014925,151.124911066,11.7734052935,2.25634568114,16.8141653025,4.51269136229,4.51269136229,6980,2
-33.3897548357,151.411779532,-33.4048750992,151.396300298,220.549893867,35.0,0.000143879326943,4.70929869846,-33.3063707157,151.27685483,10.8849747333,1.10565428547,15.5453549688,2.21130857093,2.21130857093,6981,2
-33.5097167284,150.050046722,-33.5167065718,150.068039916,115.013677374,35.0,0.000219598852105,4.54821828787,-33.6372913798,149.98950439,10.6539949135,0.918499973837,15.2154815996,1.83699994767,1.83699994767,6982,2
-33.3445439325,151.640081187,-33.3294944101,151.624899071,319.846209988,35.0,0.00014738661442,4.70012357096,-33.2469209671,151.760182845,10.871818141,1.09403644545,15.5265654077,2.1880728909,2.1880728909,6983,2
-33.0826927755,151.016726153,-33.0617759351,151.021589965,11.0230205486,35.0,0.000123076961605,4.76879135745,-33.0991915335,151.184350157,10.9702837017,1.18403811558,15.667188802,2.36807623116,2.36807623116,6984,2
-33.0810323851,151.254674997,-33.0936168069,151.223024047,244.646360691,35.0,5.91413172344e-05,5.04798940404,-32.9552675829,151.16427591,11.3706372534,1.63291924068,16.2389529289,3.26583848135,3.26583848135,6985,2
-33.2593478966,149.596284879,-33.2241155141,149.611785033,20.1901348875,35.0,3.38473576833e-05,5.26059135346,-33.2935194932,149.772518092,11.6754959249,2.08576646732,16.6743362328,4.17153293464,4.17153293464,6986,2
-34.2240562055,150.156763053,-34.2284383475,150.11805807,262.216159962,35.0,4.74959657056e-05,5.13152823812,-34.0799362473,150.11326336,11.4904270204,1.79776997709,16.4100304457,3.59553995417,3.59553995417,6987,2
-32.854602618,149.607891886,-32.8280067161,149.631351353,36.514703132,35.0,4.51220584076e-05,5.15106141267,-32.9293877893,149.761368088,11.518436442,1.83865696259,16.4500320454,3.67731392519,3.67731392519,6988,2
-34.3152978555,149.849913193,-34.2982691005,149.880266574,55.7782447435,35.0,5.52520955281e-05,5.07390364893,-34.4280102339,149.965052548,11.407796754,1.682371214,16.2920221956,3.364742428,3.364742428,6989,2
-32.7417873976,152.317613212,-32.7190348333,152.335345193,33.2253930199,35.0,7.05611633486e-05,4.98073086084,-32.8098027436,152.47069052,11.2741924646,1.51124694088,16.1012154959,3.02249388177,3.02249388177,6990,2
-34.1233354702,151.326909552,-34.1142257367,151.306596058,298.409552408,35.0,0.000157087343311,4.6758401043,-33.9962794997,151.396676317,10.8369970803,1.06387365994,15.4768357793,2.12774731988,2.12774731988,6991,2
-33.3789091017,150.905398024,-33.4066984054,150.909746289,172.558533082,35.0,6.59069116723e-05,5.00672627391,-33.4116313227,150.734885994,11.3114683556,1.55715964922,16.1544509853,3.11431929844,3.11431929844,6992,2
-34.6989524856,150.678395144,-34.717596378,150.677623095,181.949812956,35.0,0.000166705589839,4.65320065904,-34.7035499573,150.509203766,10.8045334494,1.03650245209,15.4304729096,2.07300490418,2.07300490418,6993,2
-34.6959289618,149.986154347,-34.7144528719,149.981486477,191.707746387,35.0,0.00016147255595,4.66535104738,-34.6769687108,149.818217719,10.8219563906,1.05110361087,15.4553554482,2.10220722174,2.10220722174,6994,2
-33.9323124193,150.547608731,-33.9281550517,150.515101839,278.748089632,35.0,6.97643217537e-05,4.98505748895,-33.7869478466,150.557884729,11.2803965944,1.51879356643,16.1100759115,3.03758713286,3.03758713286,6995,2
-34.0882749255,149.866293517,-34.0936428881,149.887789354,106.805159726,35.0,0.000168512742721,4.64909312855,-34.2238131098,149.828514793,10.7986434927,1.03161243536,15.4220611796,2.06322487072,2.06322487072,6996,2
-33.3609110433,149.875986521,-33.3617386159,149.906664773,91.8529598775,35.0,8.10571769082e-05,4.92790126308,-33.5051686787,149.885744732,11.1984379335,1.42206889074,15.9930268133,2.84413778147,2.84413778147,6997,2
-33.5056055536,150.211140926,-33.4788650818,150.198425393,338.356424239,35.0,6.20877903903e-05,5.02946728908,-33.4384630579,150.367174501,11.3440776317,1.59846690464,16.201021858,3.19693380927,3.19693380927,6998,2
-32.4253662488,150.725070901,-32.4383010422,150.743551384,129.701142845,35.0,0.000138274246783,4.72443650208,-32.5396782367,150.628100106,10.906681452,1.12509256667,15.5763553758,2.25018513335,2.25018513335,6999,2
-33.3788356362,152.058934135,-33.2864820359,151.995251802,330.029912661,35.0,9.44348489665e-07,6.05953891484,-33.2508946593,152.196642663,12.7357643667,5.92344820017,18.1885564946,11.8468964003,9.24558347887,7000,3
-33.2370476848,152.066820002,-33.3651985645,152.080035948,175.074411146,35.0,6.80245399195e-07,6.20200559178,-33.3151766885,151.878286936,12.7357643667,7.14678324766,18.1885564946,14.2935664953,10.6381224604,7001,3
-33.3508446843,151.903405792,-33.3028031462,151.916496636,12.8215292848,35.0,3.45049198647e-06,5.49679018179,-33.3610882262,152.09020645,12.0141911306,2.73756913186,17.1580431158,5.47513826373,5.47513826373,7002,3
-33.411199987,151.707530474,-33.2862746059,151.849676843,43.5088982859,35.0,4.05504312179e-07,6.426675728,-33.4614231202,151.920896882,12.7357643667,9.57050188837,18.1885564946,19.1410037767,13.3263439785,7003,3
-32.9819080349,151.648224562,-32.9476799588,151.730414044,63.5645904978,35.0,1.654088802e-06,5.81611238338,-33.108321404,151.774508965,12.4720803569,4.27189550769,17.8119767017,8.54379101537,7.31916885557,7004,3
-33.4150197834,152.267522169,-33.5500628334,152.16086982,213.400516811,35.0,4.53538570685e-07,6.37805697785,-33.3924393801,152.050534825,12.7357643667,8.98772349273,18.1885564946,17.9754469855,12.6875357594,7005,3
-33.1820270538,151.540862131,-33.1452057941,151.365561798,284.061356504,35.0,5.09205828837e-07,6.32777783857,-33.0048444246,151.500631218,12.7357643667,8.42063066097,18.1885564946,16.8412613219,12.0615528415,7006,3
-32.8142843653,151.275845659,-32.7318339572,151.416681281,55.1110814849,35.0,5.56448892932e-07,6.2892459222,-32.9073167623,151.457776479,12.7357643667,8.00919176858,18.1885564946,16.0183835372,11.6045214118,7007,3
-32.8819491785,152.028073553,-32.9086489948,152.1006319,113.699694766,35.0,2.11414442029e-06,5.70953655364,-33.0402703758,151.988439605,12.3192568953,3.69084778549,17.5937221796,7.38169557099,6.62796830842,7008,3
-33.2974255994,151.55547461,-33.2652495485,151.512283512,311.667631052,35.0,3.57580919856e-06,5.48129686767,-33.1662097294,151.656277979,11.9919746308,2.68917111759,17.1263146659,5.37834223519,5.37834223519,7009,3
-33.4067381559,152.106459243,-33.3500503274,152.010665382,305.282210157,35.0,1.08980206535e-06,5.99732357829,-33.2448226965,152.171569178,12.7319265356,5.45307794354,18.1830755038,10.9061558871,8.70265720846,7010,3
-33.2404897999,152.095206986,-33.2654435257,151.884265448,261.963051393,35.0,3.80557906151e-07,6.454250456,-33.0908978919,151.962422157,12.7357643667,9.91686029806,18.1885564946,19.8337205961,13.703965768,7011,3
-33.1916573424,151.756376124,-33.2284499846,151.684495867,238.581833972,35.0,1.91033396498e-06,5.75356190758,-33.07425026,151.62144146,12.3823866594,3.92167811215,17.6838808263,7.84335622429,6.90335119115,7012,3
-33.0689019535,151.393718253,-32.9803803154,151.382939282,354.169590782,35.0,1.28983134668e-06,5.92413827755,-33.0081562001,151.580840361,12.6269831256,4.94406451089,18.0332007819,9.88812902177,8.11006160234,7013,3
-33.3589455662,152.121330045,-33.3564905842,152.023122944,271.711113647,35.0,1.4762796755e-06,5.86550256421,-33.1965921729,152.077978651,12.5429029668,4.56813433665,17.9131218707,9.13626867331,7.66891107059,7014,3
-33.2389171403,151.756478174,-33.221335842,151.82054792,71.8088717675,35.0,2.77587232669e-06,5.59127171758,-33.3784665646,151.846888007,12.1496720872,3.12908390306,17.3515299739,6.25816780611,5.95421501364,7015,3
-32.9337930626,151.818518821,-33.0790562132,151.832739547,175.307436166,35.0,5.45657358642e-07,6.29775118851,-33.019814865,151.631077949,12.7357643667,8.09833757105,18.1885564946,16.1966751421,11.7037575596,7016,3
-33.156674976,151.502583322,-33.0544132252,151.475078814,347.298219947,35.0,9.72375757221e-07,6.04683708222,-33.0695555087,151.679367076,12.7357643667,5.82446223684,18.1885564946,11.6489244737,9.1316919543,7017,3
-32.6811175392,151.761842693,-32.6800728809,151.86147308,89.2849838235,35.0,1.43161579235e-06,5.87884472441,-32.8420262988,151.814055815,12.5620348385,4.65130190339,17.9404450153,9.30260380678,7.76676561856,7018,3
-33.4575469409,152.023598626,-33.3832066015,151.905839444,307.060776884,35.0,7.32104063292e-07,6.17009838765,-33.2897635617,152.08272462,12.7357643667,6.85382587679,18.1885564946,13.7076517536,10.307072363,7019,3
-33.3064266092,151.705869446,-33.3030206591,151.640563485,273.564450832,35.0,2.9035182153e-06,5.57174664998,-33.149240727,151.684784478,12.1216742904,3.04390211844,17.3115449762,6.08780423687,5.85175279748,7020,3
-33.2947074484,152.003465221,-33.3409281323,151.910367203,239.324581436,35.0,1.25064566374e-06,5.93753692326,-33.1780344775,151.857849637,12.6461959942,5.03385025018,18.060639602,10.0677005004,8.21498237164,7021,3
-32.9892670629,151.715485538,-32.8901295591,151.817488528,40.7763115489,35.0,6.59467481742e-07,6.21547781951,-33.0465965958,151.914354336,12.7357643667,7.27398222262,18.1885564946,14.5479644452,10.7814106613,7022,3
-32.8892065049,151.499930777,-32.8239270433,151.501784904,1.36672226272,35.0,2.17530641892e-06,5.69715076354,-32.8603375906,151.689013951,12.3014964019,3.62812594915,17.5683575664,7.2562518983,6.55297351744,7023,3
-33.3834521869,152.167204163,-33.4326791941,152.097127899,229.958411794,35.0,1.66752156784e-06,5.81259974509,-33.2854026479,152.008858807,12.4670434406,4.25150559668,17.8047832396,8.50301119336,7.29502852331,7024,3
-33.2586666604,151.640251049,-33.2003264736,151.433038065,288.571816487,35.0,3.63290573552e-07,6.47441707572,-33.0743436018,151.598854681,12.7357643667,10.1777095374,18.1885564946,20.3554190748,13.9874010648,7025,3
-33.0593870449,152.009806828,-33.1510586476,152.000072379,185.083946468,35.0,1.21734148873e-06,5.94925878127,-33.0908014916,151.811456884,12.6630044481,5.11362597002,18.0846445619,10.22725194,8.3080638717,7026,3
-32.7533488301,151.464247459,-32.7092890208,151.632705949,72.7001319461,35.0,5.30028930058e-07,6.31037162999,-32.8875908306,151.606438727,12.7357643667,8.2323490349,18.1885564946,16.4646980698,11.852715467,7027,3
-33.0086458276,151.487560708,-32.8998555365,151.391141533,323.332040409,35.0,6.19629111803e-07,6.24253939105,-32.8565069618,151.59563853,12.7357643667,7.53595997306,18.1885564946,15.0719199461,11.0756905268,7028,3
-33.3448675008,152.078237978,-33.4691966143,151.997725323,208.416428077,35.0,5.75981485801e-07,6.27426268111,-33.3291423293,151.865688959,12.7357643667,7.85440350573,18.1885564946,15.7088070115,11.4319279029,7029,3
-32.8549911085,151.741428389,-32.8411134477,151.820268917,78.1462719125,35.0,2.05538866762e-06,5.7217772472,-33.0032203754,151.819683185,12.3368093288,3.7537791097,17.6187896525,7.50755821939,6.70314383409,7030,3
-33.0765432537,151.665306296,-33.0657244811,151.602938039,281.675531775,35.0,3.0210100144e-06,5.55451903999,-32.9188837888,151.671601493,12.0969709125,2.97040739484,17.2762648964,5.94081478967,5.76332388962,7031,3
-33.335179036,152.19584152,-33.4355569044,152.05862628,228.818441998,35.0,5.03920879668e-07,6.33230885144,-33.2621807249,151.998345854,12.7357643667,8.47030808101,18.1885564946,16.940616162,12.1165686997,7032,3
-33.2560306074,151.872367702,-33.2855064037,151.794327707,245.72464113,35.0,1.8607667888e-06,5.7649792588,-33.1255125089,151.755124032,12.3987584685,3.98360874185,17.7072621928,7.96721748369,6.97706206661,7033,3
-32.7288987426,151.783472147,-32.808273369,151.858516015,141.547794778,35.0,1.03078785483e-06,6.02150191204,-32.8703701103,151.668381481,12.7357643667,5.63159770743,18.1885564946,11.2631954149,8.90923250517,7034,3
-33.0007672087,152.020280066,-33.0188619259,152.091615998,106.85688555,35.0,2.34538415232e-06,5.6644572186,-33.1605402252,152.001393204,12.2546157844,3.46707154637,17.5014051059,6.93414309273,6.36010695585,7035,3
-32.6472249997,151.739934603,-32.7763905203,151.898617657,134.08902088,35.0,3.54694352538e-07,6.48481693124,-32.8293698985,151.683748962,12.7357643667,10.3147781387,18.1885564946,20.6295562775,14.1360165332,7036,3
-32.9402640682,151.875460439,-32.9630940898,151.827878783,240.276525193,35.0,3.95068677015e-06,5.43799860687,-32.8185320781,151.761214104,11.9298874755,2.55840507426,17.0376450188,5.11681014851,5.11681014851,7037,3
-33.0837908612,151.854069649,-33.1536983292,151.76830199,225.816832433,35.0,1.04955458713e-06,6.01366617383,-33.0013697427,151.675164884,12.7357643667,5.57315849412,18.1885564946,11.1463169882,8.84167982358,7038,3
-32.9147661622,151.88385629,-33.0447965355,152.04778959,133.4356231,35.0,3.43082849308e-07,6.49927219667,-33.0986345182,151.831491255,12.7357643667,10.5082311678,18.1885564946,21.0164623356,14.3453973725,7039,3
-33.2167041039,151.832679317,-33.1730584001,151.946584162,65.3599808242,35.0,9.74632338033e-07,6.04583038786,-33.3436541019,151.971317371,12.7357643667,5.81668317371,18.1885564946,11.6333663474,9.12273339539,7040,3
-33.0760485446,152.2358245,-33.1159861397,152.299243491,126.971894423,35.0,2.11529742865e-06,5.70929976344,-33.2225033866,152.153713039,12.3189173521,3.68963971241,17.5932372616,7.37927942482,6.62652449575,7041,3
-33.1429927279,152.322463461,-33.2825837731,152.267874825,198.126815213,35.0,5.38254970955e-07,6.30368315555,-33.16186505,152.109351618,12.7357643667,8.16106729178,18.1885564946,16.3221345836,11.7735166159,7042,3
-33.045030642,151.912201859,-32.9784402898,151.976492356,38.9611645651,35.0,1.37713455542e-06,5.89569482906,-33.1134454439,152.09451067,12.586196896,4.7583099746,17.9749520095,9.51661994921,7.8924547961,7043,3
-32.7759419298,151.684178551,-32.7350365032,151.78395293,63.9736539235,35.0,1.19074252831e-06,5.95885333984,-32.9018861851,151.819208372,12.6767624799,5.17978793981,18.1042930676,10.3595758796,8.38516019531,7044,3
-33.1391134999,151.750283614,-33.0381093475,151.619164305,312.557275645,35.0,5.22640572756e-07,6.31646808379,-32.9680471364,151.816669306,12.7357643667,8.29783503556,18.1885564946,16.5956700711,11.9254092402,7045,3
-32.8106162867,151.764518433,-32.8413594596,151.820301276,123.297468011,35.0,2.80151037331e-06,5.58727897002,-32.9564365421,151.690297952,12.1439467224,3.11149948521,17.3433533056,6.22299897042,5.93306683867,7046,3
-32.7762346694,151.966858329,-32.8328925941,152.009514912,147.698544195,35.0,2.08248437537e-06,5.71608945328,-32.889232123,151.828699569,12.3286533674,3.72441958309,17.6071417324,7.44883916617,6.66808083656,7047,3
-33.222959418,151.86808922,-33.1812647511,151.898928268,31.7291312868,35.0,3.48561287076e-06,5.49239205433,-33.2832706036,152.040521428,12.0078844749,2.7237424003,17.149036278,5.44748480061,5.44748480061,7048,3
-33.3379799484,152.085864766,-33.4449237986,152.064430689,189.502736954,35.0,9.16930786759e-07,6.07233465012,-33.3644297672,151.881861799,12.7357643667,6.02474703279,18.1885564946,12.0494940656,9.36193966698,7049,3
-33.0005069414,151.92866192,-32.9662352617,151.991714296,57.0183547863,35.0,2.31114685283e-06,5.670843663,-33.1155818746,152.062625467,12.2637735695,3.49802702149,17.5144837784,6.99605404299,6.39720852551,7050,3
-33.3655189962,151.739585759,-33.2801708647,151.769500068,16.3157228749,35.0,1.2911351726e-06,5.92369949275,-33.3684315312,151.941018597,12.626353934,4.94114918756,18.0323022033,9.88229837512,8.10665200447,7051,3
-32.9585007761,152.027392246,-33.1008792268,151.999362317,189.37511462,35.0,5.55367205551e-07,6.29009097384,-33.0030275367,151.820815738,12.7357643667,8.0180072228,18.1885564946,16.0360144456,11.614339988,7052,3
-32.747718246,151.825852294,-32.9068134058,151.849492131,172.884440874,35.0,4.60752402499e-07,6.37120359647,-32.8475405745,151.644346958,12.7357643667,8.90834290706,18.1885564946,17.8166858141,12.6001778425,7053,3
-33.4653324763,152.095714379,-33.5033436322,152.065341839,213.706633163,35.0,4.01195729386e-06,5.43131490348,-33.3993231794,151.927875781,11.9203034385,2.53879395798,17.0239575955,5.07758791597,5.07758791597,7054,3
-32.8445990438,151.582780025,-32.9784424053,151.707207611,142.061327176,35.0,4.16392343338e-07,6.41516846985,-33.0121518557,151.491054567,12.7357643667,9.42940157346,18.1885564946,18.8588031469,13.1720794806,7055,3
-32.9399942096,151.54068002,-32.9271186949,151.691838852,84.1943911686,35.0,6.92870178708e-07,6.19401933531,-33.096393307,151.636022383,12.7357643667,7.07237202201,18.1885564946,14.144744044,10.5541738147,7056,3
-33.2905516179,151.982795009,-33.2537339682,151.937605231,314.22294757,35.0,3.0834879285e-06,5.54562895236,-33.1608478265,152.089589003,12.0842230506,2.93307959944,17.2580590627,5.86615919887,5.71840759241,7057,3
-33.5976768797,151.873693779,-33.525037753,151.75458855,306.158075059,35.0,7.34600352824e-07,6.16862007231,-33.4292062728,151.929855671,12.7357643667,6.84053009164,18.1885564946,13.6810601833,10.2920128303,7058,3
-33.2249290252,151.92449904,-33.1552841882,152.002750994,43.2005709491,35.0,1.14151377123e-06,5.97719004972,-33.3018642329,152.106014228,12.7030562417,5.30843341802,18.1418444511,10.616866836,8.53480650491,7059,3
-33.0279132095,151.695841846,-32.9042779753,151.57616925,320.887164815,35.0,4.65838048943e-07,6.36643624675,-32.8628404061,151.787197904,12.7357643667,8.85351785765,18.1885564946,17.7070357153,12.5397934627,7060,3
-33.2620844475,152.069200723,-33.2771256307,151.993843529,256.595995368,35.0,2.19841126968e-06,5.69256226321,-33.1158985673,151.987789036,12.2949167628,3.60513068955,17.5589608678,7.2102613791,6.52546184423,7061,3
-33.2930067439,151.675436356,-33.1882386347,151.562754048,317.991226824,35.0,5.78601135822e-07,6.27229192306,-33.1310831891,151.764324772,12.7357643667,7.83425593427,18.1885564946,15.6685118685,11.4094358839,7062,3
-32.9509582529,151.871312239,-33.0746357042,151.846504995,189.550457619,35.0,7.11118742781e-07,6.18272907953,-32.9856404291,151.666483186,12.7357643667,6.96841859032,18.1885564946,13.9368371806,10.4367397287,7063,3
-32.7537161438,151.73214494,-32.7452228093,151.791922255,80.3950075634,35.0,3.26984884483e-06,5.5201435279,-32.9021322457,151.792803808,12.0476784532,2.82827807734,17.2058679688,5.65655615467,5.59231241123,7064,3
-33.5264837276,151.856440169,-33.4587553285,151.774455265,314.690771299,35.0,1.12595709019e-06,5.98314936488,-33.3764806619,151.953030734,12.7116015486,5.35087294715,18.1540484141,10.7017458943,8.58409924642,7065,3
-33.2716185971,151.796198989,-33.2800050112,151.738293507,260.188758801,35.0,3.45818137021e-06,5.49582343806,-33.1236846517,151.73583385,12.012804877,2.73452389915,17.1560633405,5.4690477983,5.4690477983,7066,3
-33.1514854241,151.64894567,-33.1381437297,151.762802521,82.0186011093,35.0,1.13035526699e-06,5.98145624263,-33.306567033,151.733010714,12.709173711,5.33878354987,18.1505811027,10.6775670997,8.57006139822,7067,3
-32.7893803262,151.869473548,-32.8023570869,151.922076815,106.380992272,35.0,3.95625089848e-06,5.43738737892,-32.9429537757,151.844254885,11.9290110106,2.55660535234,17.0363932972,5.11321070469,5.11321070469,7068,3
-33.0969617063,151.768327245,-33.0653212248,151.839790969,62.110019748,35.0,2.05129109518e-06,5.72264391019,-33.2212888223,151.89272311,12.3380520725,3.75827072805,17.6205644744,7.5165414561,6.70850662677,7069,3
-33.1381897215,152.159701037,-33.1800576146,152.205942444,137.278013558,35.0,2.72249178427e-06,5.59970462706,-33.2651637554,152.045493111,12.1617643826,3.16650588282,17.3687995615,6.33301176564,5.99921369763,7070,3
-33.3636287722,151.740848641,-33.2717293084,151.734437202,356.663131081,35.0,1.21684480227e-06,5.94943601355,-33.3082062602,151.932046479,12.6632585887,5.11484103883,18.0850075124,10.2296820777,8.30948057294,7071,3
-33.0872197703,152.220053241,-33.2155227592,152.282786942,157.751842573,35.0,5.96226066966e-07,6.25926024547,-33.2133422286,152.070348548,12.7357643667,7.70225428956,18.1885564946,15.4045085791,11.2619189395,7072,3
-33.2399788384,151.998407265,-33.3438585443,151.991933301,182.982349532,35.0,9.85486173675e-07,6.04102066938,-33.2834028846,151.79964244,12.7357643667,5.77964995751,18.1885564946,11.559299915,9.08006876237,7073,3
-33.0509354358,151.477070024,-33.0190560437,151.426310589,306.800331423,35.0,3.04329854655e-06,5.55132664632,-32.9105562489,151.562579601,12.0923932081,2.95695669041,17.2697272569,5.91391338082,5.74713881438,7074,3
-33.3014670213,152.051644725,-33.3428735303,152.079852312,150.371395779,35.0,3.69145146931e-06,5.46747404169,-33.3982362724,151.9055491,11.9721535127,2.64671406437,17.0980071755,5.29342812874,5.29342812874,7075,3
-33.0192726604,152.158703586,-33.0312013245,152.211952768,104.983229497,35.0,3.93465112186e-06,5.43976497459,-33.173375295,152.13796117,11.9324203427,2.56361315595,17.0412623281,5.12722631189,5.12722631189,7076,3
-32.7130293449,151.848423337,-32.8778687027,151.872479854,173.007574912,35.0,4.32767737139e-07,6.39841632829,-32.8153746789,151.667144958,12.7357643667,9.22752817498,18.1885564946,18.45505635,12.950929901,7077,3
-32.9076775762,151.600158677,-32.963757779,151.702223023,123.252660204,35.0,1.01482284948e-06,6.02828096779,-33.0725938029,151.544089219,12.7357643667,5.68261403952,18.1885564946,11.365228079,8.96814893783,7078,3
-32.7850461163,151.586713557,-32.8021867286,151.707797627,99.575887985,35.0,1.00184416181e-06,6.03387103321,-32.955012159,151.614806238,12.7357643667,5.72500476062,18.1885564946,11.4500095212,9.01706469015,7079,3
-33.4476659108,152.013139909,-33.4953829639,151.961145053,222.303928895,35.0,2.21912955958e-06,5.6884885465,-33.3652237504,151.847284508,12.289075293,3.58482347615,17.5506183844,7.16964695231,6.50115882099,7080,3
-33.2504815335,151.520103258,-33.0859836567,151.525354057,1.53046509981,35.0,4.39903709479e-07,6.39131358074,-33.1726041423,151.71820405,12.7357643667,9.14318430738,18.1885564946,18.2863686148,12.8583756939,7081,3
-32.8626100001,151.621293571,-32.7914195505,151.812708277,66.0902181625,35.0,3.91587493554e-07,6.44184239197,-32.9766452314,151.796078583,12.7357643667,9.75955134641,18.1885564946,19.5191026928,13.5326404454,7082,3
-32.88770475,151.647378474,-32.8209065161,151.679720355,22.1195395237,35.0,1.84306207859e-06,5.7691312414,-32.9143343496,151.839477012,12.4047121669,4.0063466821,17.7157649554,8.0126933642,7.00410613208,7083,3
-32.6826389517,151.568281954,-32.7012845503,151.653127647,104.658884752,35.0,1.77730661977e-06,5.78490884644,-32.8464755966,151.562596044,12.4273363231,4.09381841875,17.748075599,8.18763683751,7.10804674392,7084,3
-32.7955308718,151.925030193,-32.8960354357,151.94449319,170.761960182,35.0,1.02258065807e-06,6.02497363104,-32.8720591925,151.742409703,12.7357643667,5.65767109506,18.1885564946,11.3153421901,8.93934994892,7085,3
-32.6720988874,151.672834428,-32.6511149867,151.738409883,69.1568782879,35.0,2.57398438911e-06,5.62406529628,-32.8080974621,151.771979547,12.1966961472,3.27679878935,17.4186872915,6.5535975787,6.13176533813,7086,3
-32.9660176269,151.268303527,-32.915001628,151.271522301,3.03071536995,35.0,3.25083381947e-06,5.5226764357,-32.9486983329,151.454220723,12.0513104938,2.83854951178,17.2110550603,5.67709902356,5.60466896134,7087,3
-33.1817660349,152.206284498,-33.2539862431,152.143600292,216.014159429,35.0,1.28233713929e-06,5.92666898434,-33.1224314506,152.01816707,12.63061201,4.9609095687,18.038383366,9.92181913739,8.12975912624,7088,3
-33.1043547049,151.696378178,-33.0515407473,151.689951272,354.17679792,35.0,3.05542805302e-06,5.54959914318,-33.0621833936,151.877603594,12.0899160704,2.94969983812,17.2661895376,5.89939967624,5.73840667706,7089,3
