LATITUDE,LONGITUDE,SITE_CLASS,VS30
-32.951,151.701,B,560
-32.953,151.701,B,560
-32.955,151.701,B,560
-32.957,151.701,B,560
-32.959,151.701,B,560
-32.961,151.701,B,560
-32.963,151.701,B,560
-32.965,151.701,B,560
-32.967,151.701,B,560
-32.969,151.701,B,560
-32.971,151.701,B,560
-32.973,151.701,B,560
-32.975,151.701,B,560
-32.977,151.701,B,560
-32.979,151.701,B,560
-32.981,151.701,B,560
-32.983,151.701,B,560
-32.985,151.701,B,560
-32.987,151.701,B,560
-32.993,151.701,B,560
-32.821,151.699,B,560
-32.877,151.699,B,560
-32.879,151.699,B,560
-32.881,151.699,B,560
-32.883,151.699,B,560
-32.885,151.699,B,560
-32.887,151.699,B,560
-32.889,151.699,B,560
-32.891,151.699,B,560
-32.893,151.699,B,560
-32.895,151.699,B,560
-32.897,151.699,B,560
-32.899,151.699,B,560
-32.901,151.699,B,560
-32.903,151.699,B,560
-32.905,151.699,B,560
-32.907,151.699,B,560
-32.909,151.699,B,560
-32.911,151.699,B,560
-32.913,151.699,B,560
-32.915,151.699,B,560
-32.917,151.699,B,560
-32.919,151.699,B,560
-32.921,151.699,B,560
-32.923,151.699,B,560
-32.925,151.699,B,560
-32.927,151.699,B,560
-32.929,151.699,B,560
-32.931,151.699,B,560
-32.933,151.699,B,560
-32.935,151.699,B,560
-32.937,151.699,B,560
-32.939,151.699,B,560
-32.941,151.699,B,560
-32.943,151.699,B,560
-32.945,151.699,B,560
-32.947,151.699,B,560
-32.951,151.699,B,560
-32.953,151.699,B,560
-32.955,151.699,B,560
-32.957,151.699,B,560
-32.959,151.699,B,560
-32.961,151.699,B,560
-32.963,151.699,B,560
-32.965,151.699,B,560
-32.967,151.699,B,560
-32.969,151.699,B,560
-32.971,151.699,B,560
-32.973,151.699,B,560
-32.975,151.699,B,560
-32.977,151.699,B,560
-32.979,151.699,B,560
-32.981,151.699,B,560
-32.983,151.699,B,560
-32.985,151.699,B,560
-32.987,151.699,B,560
-32.989,151.699,B,560
-32.877,151.697,B,560
-32.879,151.697,B,560
-32.881,151.697,B,560
-32.883,151.697,B,560
-32.885,151.697,B,560
-32.887,151.697,B,560
-32.889,151.697,B,560
-32.891,151.697,B,560
-32.893,151.697,B,560
-32.895,151.697,B,560
-32.897,151.697,B,560
-32.899,151.697,B,560
-32.901,151.697,B,560
-32.903,151.697,B,560
-32.905,151.697,B,560
-32.907,151.697,B,560
-32.909,151.697,B,560
-32.911,151.697,B,560
-32.913,151.697,B,560
-32.915,151.697,B,560
-32.917,151.697,B,560
-32.919,151.697,B,560
-32.921,151.697,B,560
-32.923,151.697,B,560
-32.925,151.697,B,560
-32.927,151.697,B,560
-32.929,151.697,B,560
-32.931,151.697,B,560
-32.933,151.697,B,560
-32.935,151.697,B,560
-32.937,151.697,B,560
-32.941,151.697,B,560
-32.943,151.697,B,560
-32.945,151.697,B,560
-32.947,151.697,B,560
-32.949,151.697,B,560
-32.951,151.697,B,560
-32.953,151.697,B,560
-32.955,151.697,B,560
-32.957,151.697,B,560
-32.959,151.697,B,560
-32.961,151.697,B,560
-32.963,151.697,B,560
-32.965,151.697,B,560
-32.967,151.697,B,560
-32.969,151.697,B,560
-32.971,151.697,B,560
-32.973,151.697,B,560
-32.975,151.697,B,560
-32.977,151.697,B,560
-32.979,151.697,B,560
-32.981,151.697,B,560
-32.983,151.697,B,560
-32.985,151.697,B,560
-32.995,151.697,B,560
-32.997,151.697,B,560
-32.999,151.697,B,560
-33.001,151.697,B,560
-33.005,151.697,B,560
-32.877,151.695,B,560
-32.879,151.695,B,560
-32.881,151.695,B,560
-32.883,151.695,B,560
-32.885,151.695,B,560
-32.887,151.695,B,560
-32.889,151.695,B,560
-32.891,151.695,B,560
-32.893,151.695,B,560
-32.895,151.695,B,560
-32.897,151.695,B,560
-32.899,151.695,B,560
-32.901,151.695,B,560
-32.903,151.695,B,560
-32.905,151.695,B,560
-32.907,151.695,B,560
-32.909,151.695,B,560
-32.911,151.695,B,560
-32.913,151.695,B,560
-32.915,151.695,B,560
-32.917,151.695,B,560
-32.919,151.695,B,560
-32.921,151.695,B,560
-32.923,151.695,B,560
-32.925,151.695,B,560
-32.927,151.695,B,560
-32.929,151.695,B,560
-32.931,151.695,B,560
-32.933,151.695,B,560
-32.935,151.695,B,560
-32.937,151.695,B,560
-32.939,151.695,B,560
-32.941,151.695,B,560
-32.943,151.695,B,560
-32.945,151.695,B,560
-32.947,151.695,B,560
-32.949,151.695,B,560
-32.951,151.695,B,560
-32.953,151.695,B,560
-32.955,151.695,B,560
-32.957,151.695,B,560
-32.959,151.695,B,560
-32.961,151.695,B,560
-32.963,151.695,B,560
-32.965,151.695,B,560
-32.967,151.695,B,560
-32.969,151.695,B,560
-32.971,151.695,B,560
-32.973,151.695,B,560
-32.975,151.695,B,560
-32.977,151.695,B,560
-32.979,151.695,B,560
-32.981,151.695,B,560
-32.983,151.695,B,560
-32.985,151.695,B,560
-32.995,151.695,B,560
-32.997,151.695,B,560
-32.999,151.695,B,560
-33.001,151.695,B,560
-33.003,151.695,B,560
-33.005,151.695,B,560
-32.871,151.693,B,560
-32.875,151.693,B,560
-32.877,151.693,B,560
-32.879,151.693,B,560
-32.881,151.693,B,560
-32.883,151.693,B,560
-32.885,151.693,B,560
-32.887,151.693,B,560
-32.889,151.693,B,560
-32.891,151.693,B,560
-32.893,151.693,B,560
-32.895,151.693,B,560
-32.897,151.693,B,560
-32.899,151.693,B,560
-32.901,151.693,B,560
-32.903,151.693,B,560
-32.905,151.693,B,560
-32.907,151.693,B,560
-32.909,151.693,B,560
-32.911,151.693,B,560
-32.913,151.693,B,560
-32.915,151.693,B,560
-32.917,151.693,B,560
-32.919,151.693,B,560
-32.921,151.693,B,560
-32.923,151.693,B,560
-32.925,151.693,B,560
-32.927,151.693,B,560
-32.929,151.693,B,560
-32.931,151.693,B,560
-32.933,151.693,B,560
-32.935,151.693,B,560
-32.937,151.693,B,560
-32.939,151.693,B,560
-32.941,151.693,B,560
-32.943,151.693,B,560
-32.945,151.693,B,560
-32.947,151.693,B,560
-32.949,151.693,B,560
-32.951,151.693,B,560
-32.953,151.693,B,560
-32.955,151.693,B,560
-32.957,151.693,B,560
-32.959,151.693,B,560
-32.961,151.693,B,560
-32.963,151.693,B,560
-32.965,151.693,B,560
-32.967,151.693,B,560
-32.969,151.693,B,560
-32.971,151.693,B,560
-32.973,151.693,B,560
-32.975,151.693,B,560
-32.977,151.693,B,560
-32.979,151.693,B,560
-32.981,151.693,B,560
-32.983,151.693,B,560
-32.985,151.693,B,560
-32.987,151.693,B,560
-32.997,151.693,B,560
-32.999,151.693,B,560
-33.001,151.693,B,560
-33.003,151.693,B,560
-32.871,151.691,B,560
-32.873,151.691,B,560
-32.875,151.691,B,560
-32.877,151.691,B,560
-32.879,151.691,B,560
-32.883,151.691,B,560
-32.885,151.691,B,560
-32.887,151.691,B,560
-32.889,151.691,B,560
-32.891,151.691,B,560
-32.893,151.691,B,560
-32.895,151.691,B,560
-32.897,151.691,B,560
-32.899,151.691,B,560
-32.901,151.691,B,560
-32.903,151.691,B,560
-32.905,151.691,B,560
-32.907,151.691,B,560
-32.909,151.691,B,560
-32.911,151.691,B,560
-32.913,151.691,B,560
-32.915,151.691,B,560
-32.917,151.691,B,560
-32.919,151.691,B,560
-32.921,151.691,B,560
-32.923,151.691,B,560
-32.925,151.691,B,560
-32.927,151.691,B,560
-32.929,151.691,B,560
-32.931,151.691,B,560
-32.933,151.691,B,560
-32.935,151.691,B,560
-32.937,151.691,B,560
-32.939,151.691,B,560
-32.941,151.691,B,560
-32.943,151.691,B,560
-32.945,151.691,B,560
-32.947,151.691,B,560
-32.949,151.691,B,560
-32.951,151.691,B,560
-32.953,151.691,B,560
-32.955,151.691,B,560
-32.957,151.691,B,560
-32.959,151.691,B,560
-32.961,151.691,B,560
-32.963,151.691,B,560
-32.965,151.691,B,560
-32.967,151.691,B,560
-32.969,151.691,B,560
-32.971,151.691,B,560
-32.973,151.691,B,560
-32.975,151.691,B,560
-32.977,151.691,B,560
-32.979,151.691,B,560
-32.981,151.691,B,560
-32.983,151.691,B,560
-32.985,151.691,B,560
-32.987,151.691,B,560
-32.989,151.691,B,560
-32.999,151.691,B,560
-33.007,151.691,B,560
-33.009,151.691,B,560
-33.011,151.691,B,560
-32.871,151.689,B,560
-32.873,151.689,B,560
-32.875,151.689,B,560
-32.877,151.689,B,560
-32.883,151.689,B,560
-32.885,151.689,B,560
-32.887,151.689,B,560
-32.889,151.689,B,560
-32.891,151.689,B,560
-32.893,151.689,B,560
-32.895,151.689,B,560
-32.901,151.689,B,560
-32.903,151.689,B,560
-32.905,151.689,B,560
-32.907,151.689,B,560
-32.909,151.689,B,560
-32.911,151.689,B,560
-32.913,151.689,B,560
-32.915,151.689,B,560
-32.917,151.689,B,560
-32.919,151.689,B,560
-32.921,151.689,B,560
-32.923,151.689,B,560
-32.925,151.689,B,560
-32.927,151.689,B,560
-32.929,151.689,B,560
-32.931,151.689,B,560
-32.933,151.689,B,560
-32.935,151.689,B,560
-32.937,151.689,B,560
-32.939,151.689,B,560
-32.941,151.689,B,560
-32.943,151.689,B,560
-32.945,151.689,B,560
-32.947,151.689,B,560
-32.949,151.689,B,560
-32.951,151.689,B,560
-32.953,151.689,B,560
-32.955,151.689,B,560
-32.957,151.689,B,560
-32.959,151.689,B,560
-32.961,151.689,B,560
-32.963,151.689,B,560
-32.965,151.689,B,560
-32.967,151.689,B,560
-32.969,151.689,B,560
-32.971,151.689,B,560
-32.973,151.689,B,560
-32.975,151.689,B,560
-32.977,151.689,B,560
-32.979,151.689,B,560
-32.981,151.689,B,560
-32.983,151.689,B,560
-32.985,151.689,B,560
-33.003,151.689,B,560
-33.005,151.689,B,560
-33.007,151.689,B,560
-33.009,151.689,B,560
-33.011,151.689,B,560
-33.013,151.689,B,560
-33.015,151.689,B,560
-33.017,151.689,B,560
-33.019,151.689,B,560
-32.871,151.687,B,560
-32.873,151.687,B,560
-32.875,151.687,B,560
-32.881,151.687,B,560
-32.883,151.687,B,560
-32.885,151.687,B,560
-32.887,151.687,B,560
-32.889,151.687,B,560
-32.891,151.687,B,560
-32.893,151.687,B,560
-32.895,151.687,B,560
-32.899,151.687,B,560
-32.901,151.687,B,560
-32.903,151.687,B,560
-32.905,151.687,B,560
-32.907,151.687,B,560
-32.909,151.687,B,560
-32.911,151.687,B,560
-32.913,151.687,B,560
-32.915,151.687,B,560
-32.917,151.687,B,560
-32.919,151.687,B,560
-32.921,151.687,B,560
-32.923,151.687,B,560
-32.925,151.687,B,560
-32.927,151.687,B,560
-32.929,151.687,B,560
-32.931,151.687,B,560
-32.933,151.687,B,560
-32.935,151.687,B,560
-32.937,151.687,B,560
-32.939,151.687,B,560
-32.941,151.687,B,560
-32.943,151.687,B,560
-32.945,151.687,B,560
-32.947,151.687,B,560
-32.949,151.687,B,560
-32.951,151.687,B,560
-32.953,151.687,B,560
-32.955,151.687,B,560
-32.957,151.687,B,560
-32.959,151.687,B,560
-32.961,151.687,B,560
-32.963,151.687,B,560
-32.965,151.687,B,560
-32.967,151.687,B,560
-32.969,151.687,B,560
-32.971,151.687,B,560
-32.973,151.687,B,560
-32.975,151.687,B,560
-32.977,151.687,B,560
-32.979,151.687,B,560
-32.981,151.687,B,560
-32.983,151.687,B,560
-32.985,151.687,B,560
-32.989,151.687,B,560
-32.999,151.687,B,560
-33.003,151.687,B,560
-33.005,151.687,B,560
-33.007,151.687,B,560
-33.009,151.687,B,560
-33.011,151.687,B,560
-33.013,151.687,B,560
-33.015,151.687,B,560
-33.017,151.687,B,560
-33.019,151.687,B,560
-33.021,151.687,B,560
-32.873,151.685,B,560
-32.875,151.685,B,560
-32.879,151.685,B,560
-32.881,151.685,B,560
-32.883,151.685,B,560
-32.885,151.685,B,560
-32.887,151.685,B,560
-32.889,151.685,B,560
-32.891,151.685,B,560
-32.897,151.685,B,560
-32.899,151.685,B,560
-32.901,151.685,B,560
-32.903,151.685,B,560
-32.905,151.685,B,560
-32.907,151.685,B,560
-32.909,151.685,B,560
-32.911,151.685,B,560
-32.913,151.685,B,560
-32.915,151.685,B,560
-32.917,151.685,B,560
-32.919,151.685,B,560
-32.921,151.685,B,560
-32.923,151.685,B,560
-32.925,151.685,B,560
-32.927,151.685,B,560
-32.929,151.685,B,560
-32.931,151.685,B,560
-32.933,151.685,B,560
-32.935,151.685,B,560
-32.937,151.685,B,560
-32.939,151.685,B,560
-32.941,151.685,B,560
-32.943,151.685,B,560
-32.945,151.685,B,560
-32.947,151.685,B,560
-32.949,151.685,B,560
-32.951,151.685,B,560
-32.953,151.685,B,560
-32.955,151.685,B,560
-32.957,151.685,B,560
-32.959,151.685,B,560
-32.961,151.685,B,560
-32.963,151.685,B,560
-32.965,151.685,B,560
-32.967,151.685,B,560
-32.969,151.685,B,560
-32.971,151.685,B,560
-32.973,151.685,B,560
-32.975,151.685,B,560
-32.977,151.685,B,560
-32.979,151.685,B,560
-32.981,151.685,B,560
-32.983,151.685,B,560
-32.985,151.685,B,560
-32.987,151.685,B,560
-32.989,151.685,B,560
-32.993,151.685,B,560
-32.997,151.685,B,560
-32.999,151.685,B,560
-33.003,151.685,B,560
-33.005,151.685,B,560
-33.007,151.685,B,560
-33.009,151.685,B,560
-33.011,151.685,B,560
-33.013,151.685,B,560
-33.015,151.685,B,560
-33.017,151.685,B,560
-33.019,151.685,B,560
-33.021,151.685,B,560
-32.873,151.683,B,560
-32.879,151.683,B,560
-32.881,151.683,B,560
-32.883,151.683,B,560
-32.887,151.683,B,560
-32.889,151.683,B,560
-32.895,151.683,B,560
-32.897,151.683,B,560
-32.899,151.683,B,560
-32.901,151.683,B,560
-32.903,151.683,B,560
-32.905,151.683,B,560
-32.907,151.683,B,560
-32.909,151.683,B,560
-32.911,151.683,B,560
-32.913,151.683,B,560
-32.915,151.683,B,560
-32.917,151.683,B,560
-32.919,151.683,B,560
-32.921,151.683,B,560
-32.923,151.683,B,560
-32.925,151.683,B,560
-32.927,151.683,B,560
-32.929,151.683,B,560
-32.931,151.683,B,560
-32.933,151.683,B,560
-32.935,151.683,B,560
-32.937,151.683,B,560
-32.939,151.683,B,560
-32.941,151.683,B,560
-32.943,151.683,B,560
-32.945,151.683,B,560
-32.947,151.683,B,560
-32.949,151.683,B,560
-32.951,151.683,B,560
-32.953,151.683,B,560
-32.955,151.683,B,560
-32.957,151.683,B,560
-32.959,151.683,B,560
-32.961,151.683,B,560
-32.963,151.683,B,560
-32.965,151.683,B,560
-32.967,151.683,B,560
-32.969,151.683,B,560
-32.971,151.683,B,560
-32.973,151.683,B,560
-32.975,151.683,B,560
-32.977,151.683,B,560
-32.979,151.683,B,560
-32.981,151.683,B,560
-32.983,151.683,B,560
-32.985,151.683,B,560
-32.987,151.683,B,560
-32.989,151.683,B,560
-32.993,151.683,B,560
-32.995,151.683,B,560
-32.997,151.683,B,560
-32.999,151.683,B,560
-33.001,151.683,B,560
-33.005,151.683,B,560
-33.007,151.683,B,560
-33.009,151.683,B,560
-33.011,151.683,B,560
-33.013,151.683,B,560
-33.015,151.683,B,560
-33.017,151.683,B,560
-33.019,151.683,B,560
-33.021,151.683,B,560
-33.023,151.683,B,560
-32.879,151.681,B,560
-32.895,151.681,B,560
-32.897,151.681,B,560
-32.899,151.681,B,560
-32.901,151.681,B,560
-32.903,151.681,B,560
-32.905,151.681,B,560
-32.907,151.681,B,560
-32.909,151.681,B,560
-32.911,151.681,B,560
-32.913,151.681,B,560
-32.915,151.681,B,560
-32.917,151.681,B,560
-32.919,151.681,B,560
-32.921,151.681,B,560
-32.923,151.681,B,560
-32.925,151.681,B,560
-32.927,151.681,B,560
-32.929,151.681,B,560
-32.931,151.681,B,560
-32.933,151.681,B,560
-32.935,151.681,B,560
-32.937,151.681,B,560
-32.939,151.681,B,560
-32.943,151.681,B,560
-32.945,151.681,B,560
-32.947,151.681,B,560
-32.949,151.681,B,560
-32.951,151.681,B,560
-32.953,151.681,B,560
-32.955,151.681,B,560
-32.957,151.681,B,560
-32.959,151.681,B,560
-32.961,151.681,B,560
-32.963,151.681,B,560
-32.965,151.681,B,560
-32.967,151.681,B,560
-32.969,151.681,B,560
-32.971,151.681,B,560
-32.973,151.681,B,560
-32.975,151.681,B,560
-32.977,151.681,B,560
-32.979,151.681,B,560
-32.981,151.681,B,560
-32.983,151.681,B,560
-32.985,151.681,B,560
-32.987,151.681,B,560
-32.993,151.681,B,560
-32.995,151.681,B,560
-32.997,151.681,B,560
-32.999,151.681,B,560
-33.005,151.681,B,560
-33.007,151.681,B,560
-33.009,151.681,B,560
-33.011,151.681,B,560
-33.013,151.681,B,560
-33.015,151.681,B,560
-33.017,151.681,B,560
-33.019,151.681,B,560
-33.021,151.681,B,560
-33.023,151.681,B,560
-32.897,151.679,B,560
-32.899,151.679,B,560
-32.901,151.679,B,560
-32.903,151.679,B,560
-32.905,151.679,B,560
-32.907,151.679,B,560
-32.909,151.679,B,560
-32.911,151.679,B,560
-32.913,151.679,B,560
-32.915,151.679,B,560
-32.919,151.679,B,560
-32.921,151.679,B,560
-32.923,151.679,B,560
-32.925,151.679,B,560
-32.927,151.679,B,560
-32.929,151.679,B,560
-32.931,151.679,B,560
-32.933,151.679,B,560
-32.935,151.679,B,560
-32.937,151.679,B,560
-32.939,151.679,B,560
-32.943,151.679,B,560
-32.945,151.679,B,560
-32.947,151.679,B,560
-32.949,151.679,B,560
-32.951,151.679,B,560
-32.953,151.679,B,560
-32.955,151.679,B,560
-32.957,151.679,B,560
-32.959,151.679,B,560
-32.961,151.679,B,560
-32.963,151.679,B,560
-32.965,151.679,B,560
-32.967,151.679,B,560
-32.969,151.679,B,560
-32.971,151.679,B,560
-32.973,151.679,B,560
-32.975,151.679,B,560
-32.977,151.679,B,560
-32.979,151.679,B,560
-32.981,151.679,B,560
-32.983,151.679,B,560
-32.985,151.679,B,560
-32.987,151.679,B,560
-32.991,151.679,B,560
-32.993,151.679,B,560
-32.995,151.679,B,560
-32.997,151.679,B,560
-32.999,151.679,B,560
-33.001,151.679,B,560
-33.003,151.679,B,560
-33.007,151.679,B,560
-33.009,151.679,B,560
-33.011,151.679,B,560
-33.013,151.679,B,560
-33.015,151.679,B,560
-33.017,151.679,B,560
-33.019,151.679,B,560
-33.021,151.679,B,560
-33.023,151.679,B,560
-32.897,151.677,B,560
-32.899,151.677,B,560
-32.901,151.677,B,560
-32.903,151.677,B,560
-32.905,151.677,B,560
-32.907,151.677,B,560
-32.909,151.677,B,560
-32.911,151.677,B,560
-32.913,151.677,B,560
-32.915,151.677,B,560
-32.919,151.677,B,560
-32.921,151.677,B,560
-32.923,151.677,B,560
-32.925,151.677,B,560
-32.927,151.677,B,560
-32.929,151.677,B,560
-32.931,151.677,B,560
-32.933,151.677,B,560
-32.935,151.677,B,560
-32.937,151.677,B,560
-32.939,151.677,B,560
-32.943,151.677,B,560
-32.945,151.677,B,560
-32.947,151.677,B,560
-32.949,151.677,B,560
-32.951,151.677,B,560
-32.953,151.677,B,560
-32.955,151.677,B,560
-32.957,151.677,B,560
-32.959,151.677,B,560
-32.963,151.677,B,560
-32.965,151.677,B,560
-32.967,151.677,B,560
-32.969,151.677,B,560
-32.971,151.677,B,560
-32.973,151.677,B,560
-32.975,151.677,B,560
-32.977,151.677,B,560
-32.979,151.677,B,560
-32.981,151.677,B,560
-32.983,151.677,B,560
-32.985,151.677,B,560
-32.987,151.677,B,560
-32.991,151.677,B,560
-32.993,151.677,B,560
-32.995,151.677,B,560
-32.997,151.677,B,560
-32.999,151.677,B,560
-33.001,151.677,B,560
-33.003,151.677,B,560
-33.005,151.677,B,560
-33.007,151.677,B,560
-33.009,151.677,B,560
-33.011,151.677,B,560
-33.013,151.677,B,560
-33.015,151.677,B,560
-33.017,151.677,B,560
-33.019,151.677,B,560
-33.021,151.677,B,560
-32.899,151.675,B,560
-32.901,151.675,B,560
-32.903,151.675,B,560
-32.907,151.675,B,560
-32.909,151.675,B,560
-32.911,151.675,B,560
-32.913,151.675,B,560
-32.917,151.675,B,560
-32.919,151.675,B,560
-32.921,151.675,B,560
-32.923,151.675,B,560
-32.925,151.675,B,560
-32.927,151.675,B,560
-32.929,151.675,B,560
-32.931,151.675,B,560
-32.933,151.675,B,560
-32.935,151.675,B,560
-32.937,151.675,B,560
-32.939,151.675,B,560
-32.943,151.675,B,560
-32.945,151.675,B,560
-32.947,151.675,B,560
-32.949,151.675,B,560
-32.951,151.675,B,560
-32.953,151.675,B,560
-32.955,151.675,B,560
-32.965,151.675,B,560
-32.967,151.675,B,560
-32.969,151.675,B,560
-32.971,151.675,B,560
-32.973,151.675,B,560
-32.975,151.675,B,560
-32.977,151.675,B,560
-32.979,151.675,B,560
-32.981,151.675,B,560
-32.983,151.675,B,560
-32.985,151.675,B,560
-32.989,151.675,B,560
-32.991,151.675,B,560
-32.993,151.675,B,560
-32.995,151.675,B,560
-32.997,151.675,B,560
-32.999,151.675,B,560
-33.001,151.675,B,560
-33.003,151.675,B,560
-33.005,151.675,B,560
-33.007,151.675,B,560
-33.009,151.675,B,560
-33.011,151.675,B,560
-33.013,151.675,B,560
-33.015,151.675,B,560
-33.017,151.675,B,560
-33.019,151.675,B,560
-33.021,151.675,B,560
-33.023,151.675,B,560
-32.809,151.673,B,560
-32.811,151.673,B,560
-32.905,151.673,B,560
-32.907,151.673,B,560
-32.909,151.673,B,560
-32.911,151.673,B,560
-32.913,151.673,B,560
-32.915,151.673,B,560
-32.917,151.673,B,560
-32.919,151.673,B,560
-32.921,151.673,B,560
-32.923,151.673,B,560
-32.925,151.673,B,560
-32.927,151.673,B,560
-32.929,151.673,B,560
-32.931,151.673,B,560
-32.933,151.673,B,560
-32.935,151.673,B,560
-32.937,151.673,B,560
-32.939,151.673,B,560
-32.941,151.673,B,560
-32.943,151.673,B,560
-32.945,151.673,B,560
-32.947,151.673,B,560
-32.949,151.673,B,560
-32.951,151.673,B,560
-32.953,151.673,B,560
-32.965,151.673,B,560
-32.967,151.673,B,560
-32.969,151.673,B,560
-32.971,151.673,B,560
-32.973,151.673,B,560
-32.975,151.673,B,560
-32.977,151.673,B,560
-32.979,151.673,B,560
-32.981,151.673,B,560
-32.983,151.673,B,560
-32.987,151.673,B,560
-32.989,151.673,B,560
-32.991,151.673,B,560
-32.993,151.673,B,560
-32.995,151.673,B,560
-32.997,151.673,B,560
-32.999,151.673,B,560
-33.001,151.673,B,560
-33.003,151.673,B,560
-33.005,151.673,B,560
-33.007,151.673,B,560
-33.009,151.673,B,560
-33.011,151.673,B,560
-33.013,151.673,B,560
-33.015,151.673,B,560
-33.017,151.673,B,560
-33.019,151.673,B,560
-33.021,151.673,B,560
-33.023,151.673,B,560
-33.025,151.673,B,560
-32.809,151.671,B,560
